user_rank,cumulative_pct
251,0.034509043754123475
252,0.03464609317332174
253,0.03478314259252001
254,0.034920192011718275
255,0.03505724143091654
256,0.03519429085011481
257,0.035331340269313075
258,0.03546838968851134
259,0.03560543910770961
260,0.035742488526907874
261,0.03587953794610614
262,0.03601658736530441
263,0.036153636784502674
264,0.03629068620370094
265,0.0364277356228992
266,0.03656478504209747
267,0.03670183446129573
268,0.036838883880494
269,0.03697593329969227
270,0.03711298271889053
271,0.0372500321380888
272,0.037387081557287066
273,0.03752413097648533
274,0.0376611803956836
275,0.037798229814881866
276,0.03793527923408013
277,0.0380723286532784
278,0.038209378072476666
279,0.03834642749167493
280,0.0384834769108732
281,0.038620526330071465
282,0.03875757574926973
283,0.038894625168468
284,0.039031674587666265
285,0.03916872400686453
286,0.0393057734260628
