video_rank,cumulative_pct
252,0.06934700611432279
253,0.06962110495271932
254,0.06989520379111586
255,0.07016930262951239
256,0.07044340146790892
257,0.07071750030630546
258,0.07099159914470199
259,0.07126569798309852
260,0.07153979682149506
261,0.07181389565989159
262,0.07208799449828812
263,0.07236209333668465
264,0.07263619217508119
265,0.07291029101347771
266,0.07318438985187424
267,0.07345848869027077
268,0.0737325875286673
269,0.07400668636706384
270,0.07428078520546037
271,0.0745548840438569
272,0.07482898288225344
273,0.07510308172064997
274,0.0753771805590465
275,0.07565127939744304
276,0.07592537823583957
277,0.0761994770742361
278,0.07647357591263264
279,0.07674767475102917
280,0.0770217735894257
281,0.07729587242782224
282,0.07756997126621877
283,0.0778440701046153
284,0.07811816894301184
285,0.07839226778140837
286,0.0786663666198049
287,0.07894046545820144
