author,total_comments,n_channels,avg_comments_per_channel,category_entropy,num_unique_categories,cat_Gaming,cat_Entertainment,cat_Music,cat_People & Blogs,cat_Howto & Style,cat_Comedy,cat_Film and Animation,cat_Education,cat_Science & Technology,cat_Sports,mean_log_subs,std_log_subs,mean_join_year,std_join_year,mean_delta_videos,mean_activity,mean_delta_subs,mean_delta_views
10000275,10.0,10.0,1.0,1.2798542258336674,4.0,0.4,0.2,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,14.181493835165607,2.0794689871290286,2013.0000000000002,3.265986323710904,2.171199868762775,4.780257621600434,15075.602989207819,7152510.808420061
10000276,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.130333531178522,0.0,2017.0,0.0,4.588235294117647,10.260504201680673,4278.3402815671725,534762.4417767107
10000277,20.0,11.0,1.8181818181818181,0.997271523182384,3.0,0.25,0.2,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.367663822668355,1.9317325561260779,2012.8999999999999,1.9093753653261283,2.425155457957956,5.2770531033575345,58767.95159813758,22076854.402375303
10000278,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.100690252077353,0.0,2009.0,0.0,0.8516129032258064,1.7870967741935484,7597.737096774194,1670409.5438113986
10000279,175.0,47.0,3.723404255319149,1.5482767551791572,7.0,0.3028571428571429,0.3485714285714286,0.04,0.02857142857142857,0.12,0.14857142857142858,0.011428571428571429,0.0,0.0,0.0,15.26473270123801,1.5308492458243377,2012.4628571428566,3.3968629952205873,2.7364959368364294,6.062399503943981,45419.40553998064,8167423.596812709
10000280,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45736497045232,0.0,2009.0,0.0,3.0258064516129033,6.767741935483871,1529.5320355590839,987141.7747455839
10000282,3.0,2.0,1.5,0.6365141682948128,2.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,14.907527818516185,0.41562780837001473,2011.6666666666665,4.949747468305833,3.9819354838709673,8.784802867383513,16677.012284839562,4120032.715646228
10000283,2.0,2.0,1.0,0.6931471805599453,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,15.209006269145435,1.116067924784465,2014.0,2.8284271247461903,9.18697270471464,20.001116625310175,32858.93011361958,22739228.443784818
10000284,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.441617010829464,0.0,2016.0,0.0,0.5950920245398773,1.3558282208588956,215.91660443366632,44195.432227760735
10000285,5.0,5.0,1.0,1.6094379124341005,5.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,13.594207289431914,2.059086927499323,2009.4000000000003,4.159326868617084,20.80833542123395,45.82812402129659,11237.6664016234,9189160.500373978
10000286,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14413728263389,0.0,2014.0,0.0,52.85806451612903,114.39354838709677,175636.42269585253,115934034.07569605
10000287,9.0,7.0,1.2857142857142858,0.9649629230074277,3.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,13.084818711352238,1.73759416095846,2009.8888888888882,3.468344239648925,10.820995595173558,24.007260042858185,936.9513705014908,507315.8477399454
10000288,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.874660210194738,0.0,2012.0,0.0,1.8509316770186335,4.086956521739131,6583.386230680341,456333.63347567286
10000289,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.932235256001139,0.0,2014.0,0.0,0.2,0.5161290322580645,5237.815898617512,412435.5608198925
10000290,8.0,6.0,1.3333333333333333,0.5623351446188083,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,12.895233149576471,1.1251628588753235,2010.0,3.508232077228117,3.0689090634344978,6.814915775911433,2554.6293548733865,1085306.5817371681
10000291,75.0,45.0,1.6666666666666667,0.9723694993084391,7.0,0.7333333333333333,0.13333333333333333,0.04,0.0,0.02666666666666667,0.013333333333333334,0.02666666666666667,0.0,0.0,0.0,12.627438144386696,1.7427596996491832,2009.8933333333334,2.8493387940751846,2.8698543110065597,6.366238074716113,3984.5011275795077,1767982.4112003308
10000292,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.643323869450855,0.0,2015.0,0.0,0.8258064516129032,1.767741935483871,5061.121543778802,3137453.1788594467
10000297,7.0,1.0,7.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.007164201982874,0.0,2009.0,0.0,0.7948717948717948,1.7115384615384615,2273.047309202572,1599433.0821123307
10000298,6.0,1.0,6.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.33439184755154,0.0,2011.0,0.0,17.361290322580643,38.85806451612903,6491.791705069125,4607661.049111943
10000299,25.0,14.0,1.7857142857142858,1.6409232355760186,6.0,0.28,0.2,0.0,0.28,0.0,0.08,0.0,0.0,0.0,0.08,14.378108969495912,1.9258813888135904,2013.4399999999998,2.6064946639096904,4.942663024271627,10.796015117658127,33330.75213678272,6412551.651805716
10000301,213.0,59.0,3.610169491525424,1.5188599939378975,9.0,0.5023474178403756,0.18779342723004694,0.018779342723004695,0.09859154929577464,0.0,0.11267605633802817,0.018779342723004695,0.014084507042253521,0.028169014084507043,0.0,14.566712492749186,1.480378907009618,2009.953051643193,3.585739569060787,5.3339527306980274,11.800426359604744,12949.950283821123,5085742.859448143
10000302,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.90669432231532,0.0,2013.0,0.0,2.30188679245283,5.1257861635220126,2486.7685309973044,755766.7929020665
10000305,75.0,26.0,2.8846153846153846,1.6329550550477259,7.0,0.36,0.13333333333333333,0.0,0.04,0.0,0.22666666666666666,0.06666666666666667,0.0,0.16,0.0,13.801760399762431,1.8184589885075346,2014.32,2.5566415832046343,2.865460906921165,6.3771601473185715,23062.247936525513,2447486.3970646826
10000306,4.0,4.0,1.0,1.0397207708399179,3.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,14.691596303867286,1.0729375046587322,2007.0,1.4142135623730951,3.476985111662531,7.5807485525227465,1547.1649502787402,957227.8675490614
10000308,2.0,1.0,2.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.283610174181653,0.0,2015.0,0.0,3.490322580645161,7.47741935483871,77552.03294930875,13895862.002803378
10000311,6.0,4.0,1.5,1.3296613488547582,4.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,12.137964852176825,1.2276529999172139,2010.5,4.283241044600905,12.872657413941818,27.818621108758723,1269.7951070725346,487496.3630643893
10000312,39.0,14.0,2.7857142857142856,1.3906424344398711,5.0,0.10256410256410256,0.23076923076923078,0.0,0.358974358974359,0.28205128205128205,0.02564102564102564,0.0,0.0,0.0,0.0,14.476989188563177,2.243643242724981,2012.1282051282053,3.465625206132596,1.8243627781353668,4.129539984147087,17366.205013878414,6642456.821912133
10000313,5.0,5.0,1.0,1.3321790402101223,4.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,14.662066328123098,1.5272247308734146,2008.8,1.6431676725154984,0.7588161558266058,1.643363506098627,4899.060498021687,2126850.109063772
10000314,2.0,2.0,1.0,0.6931471805599453,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10.263725367991107,1.181170664105015,2014.5,0.7071067811865476,4.321969696969697,9.705007390983,394.4420152453689,216437.97823664837
10000315,12.0,5.0,2.4,0.7214636866925116,3.0,0.16666666666666666,0.08333333333333333,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,15.528627764130432,0.861580715651259,2013.4166666666665,1.518821313327602,1.4301075268817203,3.203225806451613,6145.2930789373595,1629032.2336174499
10000317,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.266586814266963,0.0,2008.0,0.0,0.9935483870967742,2.264516129032258,1331.6302600560155,1027600.363066436
10000319,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.997485139099966,0.0,2008.0,0.0,0.15384615384615385,0.3782051282051282,537.3894230769231,217326.69550328143
10000320,89.0,47.0,1.8936170212765957,1.8567289140306487,10.0,0.24719101123595505,0.3258426966292135,0.033707865168539325,0.056179775280898875,0.10112359550561797,0.0449438202247191,0.12359550561797752,0.0449438202247191,0.011235955056179775,0.0,14.708907034175041,1.398631914740864,2012.3977272727273,3.4600402257534633,3.9075757136285305,8.712043301982787,28820.854869599178,5585087.980655727
10000321,3.0,3.0,1.0,0.6365141682948128,2.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,11.45875186241901,1.8665547709866175,2018.0,0.9999999999999999,2.5906078939786803,5.934264861231153,3533.9363018639697,544155.5953689984
10000322,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.744706850117876,0.0,2010.0,0.0,0.24358974358974358,0.5064102564102564,37245.26602564102,50442241.38081406
10000324,2.0,1.0,2.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.424236317674435,0.0,2015.0,0.0,1.304093567251462,2.865497076023392,534.4605263157895,49349.95911192029
10000327,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.155761242362829,0.0,2017.0,0.0,61.207207207207205,138.26126126126127,34574.35349635349,19151090.01061776
10000328,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.76421831620775,0.0,2008.0,0.0,0.5290322580645161,1.1096774193548387,2391.5370967741937,847477.2716733871
10000329,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.444657330797734,0.0,2013.0,0.0,12.955128205128204,29.006410256410255,560.7177197802198,144064.36437347374
10000330,3.0,2.0,1.5,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.697826664121415,1.4202629690345412,2011.6666666666665,2.8284271247461903,0.8336280577659887,1.9715590922487474,867.1462689246417,75059.33117026651
10000331,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94664751219259,0.0,2010.0,0.0,0.0,0.0,17566.45512820513,14450779.30711997
10000332,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.334245354561496,0.0,2012.0,0.0,5.220125786163522,11.433962264150944,3856.550314465409,691692.7272852446
10000333,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.195056784687036,0.0,2007.0,0.0,124.6258064516129,286.7741935483871,49737.576497695845,37258882.24913114
10000334,3.0,3.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.428462553011377,0.972491704466548,2013.6666666666665,4.041451884327381,5.141564528661302,11.450691781336943,15990.447339437465,2217816.8577763727
10000335,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.260197020251155,0.0,2017.0,0.0,1.625,3.9732142857142856,14209.058673469388,4045202.758290816
10000337,30.0,15.0,2.0,1.2171062112294098,6.0,0.5333333333333333,0.3,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,15.476778769689565,1.6495473024753884,2012.1000000000001,3.604331564957746,5.362957844652543,12.020032076942458,39247.926452748994,21976833.933624655
10000338,3.0,3.0,1.0,0.6365141682948128,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,12.443073580840792,0.7794554617495469,2014.3333333333333,2.516611478423583,2.2996967190515574,5.084298318169285,1398.0604798800364,570293.106969205
10000339,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71910965797915,0.0,2014.0,0.0,4.8545454545454545,10.484848484848484,40229.5170995671,16362116.98896786
10000340,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.489781802915555,0.0,2014.0,0.0,0.13548387096774195,0.2838709677419355,3306.2137096774195,2411956.7771745394
10000343,2.0,2.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.486492750264272,1.2811350635746699,2016.0,0.0,3.370905206520019,7.5313736350688405,4227.481724636991,435146.9431718274
10000345,6.0,6.0,1.0,1.2424533248940002,4.0,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,13.514902851005816,2.716667794458699,2013.5000000000002,3.9370039370059056,4.625873666774403,10.018700789610717,22021.389039032158,4284156.492248768
10000346,5.0,5.0,1.0,1.0549201679861442,3.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,14.132561888384554,0.7836808997347887,2011.8,3.5637059362410923,6.037667493796526,13.464036393713814,8740.219027827012,4153528.819860255
10000347,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.633716547940638,0.0,2009.0,0.0,0.03225806451612903,0.06451612903225806,35016.96359447005,17544303.16590822
10000349,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.686804342317648,0.0,2016.0,0.0,0.5140845070422535,1.0633802816901408,17163.286715082162,20880207.021252513
10000350,9.0,7.0,1.2857142857142858,1.5229550675313182,5.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,15.460241705767485,1.8218348461823382,2011.666666666666,3.6380343755449935,7.157621906944731,15.767160664538153,67552.45200989272,14257945.931452522
10000352,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.54362017773575,0.0,2013.0,0.0,3.1354838709677417,6.890322580645162,37435.94447004608,12520919.037441196
10000353,22.0,11.0,2.0,1.082534885763483,4.0,0.45454545454545453,0.4090909090909091,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,14.745970803278029,1.9968098628982411,2011.8636363636367,3.005808330704111,3.1624720630055236,7.128094359408959,27869.582940457094,9002840.01084039
10000354,2.0,1.0,2.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.907659871148239,0.0,2016.0,0.0,0.18902439024390244,0.38414634146341464,895.7103658536586,296281.2512476408
10000355,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.709997808497247,0.0,2012.0,0.0,0.2564102564102564,0.5192307692307693,2685.674908424908,381023.696771978
10000356,6.0,5.0,1.2,0.8675632284814612,3.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,15.52769495201,1.1538964994429655,2014.3333333333333,2.32992949004287,4.464222109830905,10.029897785364193,30909.63003295672,15545950.062882733
10000357,3.0,3.0,1.0,0.6365141682948128,2.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.259222466061658,1.7281403789431768,2010.9999999999998,4.358898943540673,7.377811367793194,16.262217640000465,50223.35370436709,33864129.6620712
10000358,4.0,4.0,1.0,0.5623351446188083,2.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,14.695579696843264,1.4253803651685966,2010.25,0.5,7.880035153019023,17.60571753515302,16776.900958638278,12932184.994149763
10000360,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.856522261533737,0.0,2006.0,0.0,0.7435897435897436,1.6474358974358974,410.84214743589746,69725.3157289759
10000361,71.0,10.0,7.1,0.4760596480456492,2.0,0.0,0.8169014084507042,0.0,0.0,0.18309859154929578,0.0,0.0,0.0,0.0,0.0,15.56461963996546,0.7890829470033365,2010.661971830986,5.405409240967941,1.8680549016866732,4.047980908366562,44916.05719245913,11486710.142370822
10000362,3.0,3.0,1.0,0.6365141682948128,2.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,15.427947948271449,1.7351694814467051,2009.0,2.6457513110645903,0.8944444444444444,1.8822649572649572,58209.4718303268,13410779.757925147
10000364,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.608731131025785,0.0,2013.0,0.0,1.2848837209302326,2.866279069767442,4741.214259460436,1299645.919736524
10000365,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.171704667785532,0.0,2014.0,0.0,0.08333333333333333,0.17307692307692307,23472.923076923078,6212039.349587913
10000368,2.0,2.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.884330485003105,0.28455104502757483,2014.0,0.0,4.04586435070306,8.887241521918941,5634.0588008094055,1978929.1713587209
10000369,13.0,10.0,1.3,1.412744636863848,5.0,0.0,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,12.770660508374434,1.9149804614752044,2011.3846153846157,3.8369548110737797,4.218106634167793,9.241857712845116,6937.791333013097,3869970.551720371
10000370,44.0,15.0,2.933333333333333,1.0179910369337568,4.0,0.0,0.5,0.022727272727272728,0.38636363636363635,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,14.946424785235513,2.5069968491191914,2013.6363636363637,2.127366206674319,2.995365641621269,6.672894229403164,60550.043568439774,17541070.905981895
10000371,11.0,11.0,1.0,1.4142790651247086,5.0,0.0,0.45454545454545453,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,14.52568863166642,1.8728047706024182,2012.1818181818182,3.0925129528647677,2.69428717998341,5.954411727390274,12601.23520005156,4162830.9221877162
10000373,15.0,11.0,1.3636363636363635,1.3605138827424867,5.0,0.0,0.4666666666666667,0.06666666666666667,0.2,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,13.57065761063462,1.3131411748982291,2015.7333333333331,1.794435844492636,46.82359435823676,103.78907057014023,12182.674558932433,3757637.3769989293
10000375,2.0,1.0,2.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.512727030369353,0.0,2010.0,0.0,2.0641025641025643,4.5,4570.0155677655675,1780838.0833810286
10000376,2.0,1.0,2.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.453202637928168,0.0,2012.0,0.0,0.14193548387096774,0.32903225806451614,6981.328225806452,474057.09332757303
10000377,23.0,18.0,1.2777777777777777,1.580921532484142,7.0,0.0,0.08695652173913043,0.0,0.21739130434782608,0.43478260869565216,0.043478260869565216,0.0,0.13043478260869565,0.043478260869565216,0.0,13.265682788747666,0.9726503094981854,2012.304347826087,2.9810467416854367,1.0285312049607163,2.2831855298833696,5758.6095943315395,711287.6888748729
10000378,41.0,18.0,2.2777777777777777,1.3779664214727299,5.0,0.0,0.21951219512195122,0.2926829268292683,0.36585365853658536,0.0,0.0,0.0975609756097561,0.0,0.024390243902439025,0.0,13.126192615358097,2.4453945784665088,2010.5384615384617,2.963267180149704,1.7086382297555307,3.7985065410694108,12941.826341508364,3162476.8885394437
10000379,2.0,2.0,1.0,0.6931471805599453,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15.049968997487806,3.7406534136495586,2009.0,2.8284271247461903,54.820512820512825,125.32692307692308,115584.4536544185,79012926.2446319
10000380,3.0,3.0,1.0,0.6365141682948128,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,10.678894016038749,0.4366374800782867,2007.6666666666665,1.1547005383792515,0.38818785051918486,0.835634960297629,213.1913657038324,109516.75626733055
10000381,19.0,14.0,1.3571428571428572,1.0831728085382528,5.0,0.631578947368421,0.05263157894736842,0.0,0.05263157894736842,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,14.17534769703093,2.00930061098288,2010.5263157894744,3.72298348916646,10.984891509169952,24.129952673246404,11700.271433595237,6850399.184632538
10000382,10.0,10.0,1.0,1.366158847569202,4.0,0.0,0.3,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.0,13.063916356875879,2.1148928026440377,2012.5,2.368778400591983,0.9256302295681561,2.0053581273874355,9910.562878703706,3213414.318165369
10000383,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.915602891887552,0.0,2011.0,0.0,27.051612903225806,60.516129032258064,140214.366359447,54724804.6281346
10000384,4.0,3.0,1.3333333333333333,1.0397207708399179,3.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,16.513622818559146,1.6793600260040942,2009.5,5.692099788303083,41.980476649013,92.94387337506018,172941.59568837317,124655304.76016912
10000385,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.261909563554315,0.0,2013.0,0.0,0.19879518072289157,0.39759036144578314,325.3000334672022,544597.0989672978
10000386,3.0,3.0,1.0,0.6365141682948128,2.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.69307998018013,1.3152398106930443,2010.0,2.6457513110645903,61.44796104686549,140.74316629471832,46990.05129957487,35240490.12253739
10000387,15.0,5.0,3.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.951745334218037,1.8028889140683417,2010.3333333333333,2.3408229439226114,9.413412569212857,21.25757954758982,23509.850859148224,15867475.442005422
10000388,12.0,10.0,1.2,1.0775563270668007,3.0,0.3333333333333333,0.25,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244662152855224,2.431666605588873,2012.9166666666667,3.1307486806812364,2.1030322566117117,4.769024047299431,23677.57863010857,11715888.084216615
10000389,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.869822936167798,0.0,2014.0,0.0,14.198717948717949,31.57051282051282,13769.713484432235,4161605.6641531214
10000390,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.430631084706523,0.0,2010.0,0.0,6.638709677419355,14.806451612903226,338534.8846774194,65290011.11815476
10000391,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.856522261533737,0.0,2009.0,0.0,0.45,0.95,1330.5819047619048,137002.69547619048
10000392,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.762830066509972,0.0,2012.0,0.0,0.99,2.0,3436.1126227485806,316224.76160714286
10000394,3.0,3.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.913867637832112,0.7418249669173694,2013.0,2.9999999999999996,5.677033360904328,12.698304383788255,2886.4319721940083,1039476.1552917641
10000396,4.0,4.0,1.0,0.5623351446188083,2.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,14.973172373219045,2.034491553835114,2012.0,3.559026084010437,0.5505905142189897,1.1697395263368413,22085.41720406871,16258857.579907328
10000397,2.0,2.0,1.0,0.6931471805599453,2.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,16.22520824450087,0.4184015840861189,2014.0,1.4142135623730951,0.21153846153846154,0.4583333333333333,44542.73048305861,5926734.399701427
10000398,4.0,2.0,2.0,0.5623351446188083,2.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.570527594137006,0.6723007038607594,2014.25,0.7071067811865476,4.516811414392059,9.994354838709677,41247.28983073378,7456127.134457713
10000399,14.0,12.0,1.1666666666666667,1.5124511784664483,5.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,13.99279508845439,2.0528255103345274,2013.4285714285718,3.693838713918685,2.076613651442069,4.497977775500621,30383.979361648224,5822455.107866462
10000401,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.989464705423494,0.0,2011.0,0.0,22.602564102564102,49.22435897435897,2651.2864010989015,2443066.1490480006
10000402,2.0,2.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.625663882523709,1.4384819713288013,2010.5,2.1213203435596424,11.048387096774194,25.096774193548388,29427.945617998088,22702179.060728688
10000403,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.393917592315308,0.0,2014.0,0.0,0.40384615384615385,0.9423076923076923,1837.0761217948718,151740.01961710164
10000404,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.116345337437096,0.0,2015.0,0.0,0.5256410256410257,1.205128205128205,22984.855311355313,5442965.847413003
10000405,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84119915622542,0.0,2006.0,0.0,83.10967741935484,184.11612903225807,318314.5237327189,243765160.93336526
10000406,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.890375112605357,0.0,2014.0,0.0,0.46153846153846156,1.0128205128205128,140.0244738877142,63160.700830503585
10000408,2.0,1.0,2.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.227620871042543,0.0,2011.0,0.0,0.1935483870967742,0.3935483870967742,4427.312096774193,3976751.756826037
10000410,6.0,5.0,1.2,1.0114042647073518,3.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,14.359697147509593,1.5842954286862858,2011.8333333333333,1.899247971472619,3.1585607940446656,7.212468982630274,1992.6699117066644,1916243.7687829563
